"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"1139","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1140","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1141","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1142","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1143","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1144","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1145","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1146","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1147","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1148","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1149","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1150","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1151","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1152","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1153","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1154","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1155","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1156","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1157","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1158","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1159","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1160","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1161","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1162","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1163","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1164","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1165","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1166","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1167","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1168","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1169","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1170","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1171","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1172","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1173","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1174","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1175","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1176","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1177","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1178","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1179","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1180","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1181","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1182","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1183","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1184","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1185","False","0","0","7bit","0","False","True","False","False","False","0","False","2"
"1186","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1187","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1188","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1189","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1190","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1191","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1192","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1193","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1194","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1195","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1196","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1197","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1198","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1199","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1200","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1201","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1202","False","0","0","7bit","0","False","False","False","False","False","0","False","2"
"1203","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1204","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1205","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1206","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1207","False","0","0","7bit","0","False","True","False","False","False","0","False","15"
"1208","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1209","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1210","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1211","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1212","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1213","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1214","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1215","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1216","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1217","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1218","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1219","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1220","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1221","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1222","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1223","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1224","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1225","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1226","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1227","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1228","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1229","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1230","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1231","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1232","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1233","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1234","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1235","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1236","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1237","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1238","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1239","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1240","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1241","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1242","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1243","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1244","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1245","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1246","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1247","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1248","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1249","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1250","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1251","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1252","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1253","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1254","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1255","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1256","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1257","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1258","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1259","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1260","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1261","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1262","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1263","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1264","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1265","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1266","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1267","False","0","0","quoted-printable","0","False","True","False","False","False","0","False","2"
"1268","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1269","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1270","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1271","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1272","False","0","0","7bit","0","False","True","False","False","False","0","False","2"
"1273","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1274","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1275","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1276","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1277","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1278","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1279","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1280","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1281","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1282","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1283","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1284","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1285","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1286","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1287","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1288","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1289","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1290","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1291","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1292","False","0","0","7bit","0","False","True","False","False","False","0","False","32"
"1293","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1294","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1295","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1296","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1297","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1298","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1299","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1300","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1301","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1302","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1303","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1304","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1305","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1306","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1307","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1308","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1309","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1310","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1311","False","0","0","quoted-printable","0","False","True","False","False","False","0","False","2"
"1312","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","24"
"1313","False","0","0","7bit","0","False","True","False","False","False","0","False","2"
"1314","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1315","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1316","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1317","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1318","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1319","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1320","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1321","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1322","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1323","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1324","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1325","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1326","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1327","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1328","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1329","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1330","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1331","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1332","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1333","False","0","0","7bit","0","False","True","False","False","False","0","False","2"
"1334","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1335","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1336","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1337","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1338","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1339","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1"
"1340","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1341","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1342","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1343","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1344","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1345","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1346","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1347","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1348","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1349","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1350","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1351","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1352","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1353","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1354","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1355","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1356","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1357","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1358","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1359","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1360","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1361","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1362","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1363","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1364","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1365","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1366","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1367","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1368","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1369","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1370","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1371","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1372","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1373","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1374","False","0","0","7bit","0","False","False","False","False","False","0","False","3"
"1375","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","47"
"1376","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1377","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1378","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1379","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1380","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1381","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1382","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1383","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1384","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1385","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1386","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1387","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1388","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1389","False","0","0","7bit","0","False","True","False","False","False","0","False","8"
"1390","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1391","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1392","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1393","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1394","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1395","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1396","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1397","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1398","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1399","False","0","0","quoted-printable","0","False","True","False","False","False","0","False","14"
"1400","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1401","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1402","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1403","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1404","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1405","False","0","0","7bit","0","False","False","False","False","False","0","False","3"
"1406","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1407","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1408","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1409","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1410","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1411","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1412","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1413","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1414","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1415","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1416","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1417","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1418","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1419","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1420","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1421","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1422","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1423","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1424","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1425","False","0","0","7bit","0","False","True","False","False","False","0","False","8"
"1426","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1427","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1428","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1429","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1430","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1431","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1432","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1433","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1434","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1435","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1436","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1437","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1438","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1439","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1440","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1441","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1442","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1443","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1444","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1445","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1446","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1447","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1448","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1449","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1450","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1451","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1452","False","0","0","7bit","0","False","False","False","False","False","0","False","4"
"1453","False","0","0","7bit","0","False","True","False","False","False","0","False","2"
"1454","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1455","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1456","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1457","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1458","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1459","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1460","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1461","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1462","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1463","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1464","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1465","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1466","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1467","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1468","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1469","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1470","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1471","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1472","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1473","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1474","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1475","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1476","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1477","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1478","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1479","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1480","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1481","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1482","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1483","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1484","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1485","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","1"
"1486","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1487","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1488","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1489","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1490","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1491","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1492","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1493","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1494","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1495","False","0","0","7bit","0","False","True","False","False","False","0","False","7"
"1496","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1497","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1498","False","0","0","quoted-printable","0","False","True","False","False","False","0","False","5"
"1499","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1500","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1501","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1502","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1503","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1504","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1505","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1506","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1507","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1508","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1509","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1510","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1511","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1512","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1513","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1514","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1515","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1516","False","0","0","7bit","0","False","True","False","False","False","0","False","5"
"1517","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1518","False","0","0","7bit","0","False","True","False","False","False","0","False","1"
"1519","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1520","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1521","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1522","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1523","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1524","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1525","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1526","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1527","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1528","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1529","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1530","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1531","False","0","0","7bit","0","False","False","False","False","False","0","False","1"
"1532","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1533","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1534","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1535","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1536","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1537","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1538","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1539","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1540","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","39"
"1541","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1542","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1543","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1544","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1545","False","0","0","7bit","0","False","True","False","False","False","0","False","6"
"1546","False","0","0","7bit","0","False","True","False","False","False","0","False","0"
"1547","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1548","False","0","0","quoted-printable","0","False","False","False","False","False","0","False","0"
"1549","False","0","0","7bit","0","False","True","False","False","False","0","False","3"
"1550","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1551","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1552","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
"1553","False","0","0","7bit","0","False","False","False","False","False","0","False","0"
